file_name,text
7731.png,<mark>bar</mark><x><type>nominal</type><field>Type of workers</field></x><y><type>quantitative</type><field>% of children in employment</field></y>
7732.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Global Equity Indices (annual % change)</field></y>
7733.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Primary income (current US$)</field></y>
7734.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Survival Rate(%)</field></y>
7735.png,<mark>bar</mark><x><type>quantitative</type><field>% of women justifying domestic violence</field></x><y><type>quantitative</type><field>Year</field></y>
7736.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Insurance services (% of commercial service imports)</field></y>
7737.png,<mark>bar</mark><x><type>quantitative</type><field>Mortality Rate (per 1000 live birth or children)</field></x><y><type>nominal</type><field>Age-group</field></y>
7738.png,<mark>bar</mark><x><type>quantitative</type><field>Earning(%)</field></x><y><type>quantitative</type><field>Years</field></y>
7739.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>% of reported infant deaths to estimated infant deaths</field></y>
7740.png,<mark>bar</mark><x><type>nominal</type><field>Death/Birth rate</field></x><y><type>quantitative</type><field>Rate(per 1000 people)</field></y>
7741.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Value added (% of GDP)</field></y>
7742.png,<mark>bar</mark><x><type>quantitative</type><field>Cost of computers communications and other services (% of commerical service exports)</field></x><y><type>nominal</type><field>Country</field></y>
7743.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Number (per 1000 people)</field></y>
7744.png,<mark>bar</mark><x><type>quantitative</type><field>Debt(% of exports of goods services and primary income)</field></x><y><type>quantitative</type><field>Years</field></y>
7745.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Unemployed and educated female labor force (% of population)</field></y>
7746.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Land (in sq. km)</field></y>
7747.png,<mark>bar</mark><x><type>quantitative</type><field>Value added (in %)</field></x><y><type>quantitative</type><field>Year</field></y>
7748.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Cost (as % of GNI)</field></y>
7749.png,<mark>bar</mark><x><type>quantitative</type><field>Population (in %)</field></x><y><type>quantitative</type><field>Years</field></y>
7750.png,<mark>bar</mark><x><type>quantitative</type><field>Land (in sq. km)</field></x><y><type>nominal</type><field>Country</field></y>
7751.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Amount(%)</field></y>
7752.png,<mark>bar</mark><x><type>quantitative</type><field>Import quantity</field></x><y><type>quantitative</type><field>Years</field></y>
7753.png,<mark>bar</mark><x><type>nominal</type><field>Logistics of markets</field></x><y><type>quantitative</type><field>Rating(1=low to 5=high)</field></y>
7754.png,<mark>bar</mark><x><type>quantitative</type><field>Number of workers (per 1000 people)</field></x><y><type>quantitative</type><field>Year</field></y>
7755.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Area (% of total land area)</field></y>
7756.png,<mark>bar</mark><x><type>quantitative</type><field>Unemployed and educated labor force (% of population)</field></x><y><type>nominal</type><field>Country</field></y>
7757.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Unemployed population (as % of total labor force ages 15-24)</field></y>
7758.png,<mark>bar</mark><x><type>nominal</type><field>Education</field></x><y><type>quantitative</type><field>Number of teachers</field></y>
7759.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Access to electricity (% of population)</field></y>
7760.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Unemployed females (as % of female labor force ages 15-24)</field></y>
7761.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Number of documents required</field></y>
7762.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Imports (% of GDP)</field></y>
7763.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>% of women justifying domestic violence</field></y>
7764.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>% of GDP</field></y>
7765.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Number of enrolments of both sexes</field></y>
7766.png,<mark>bar</mark><x><type>nominal</type><field>Type of aid received</field></x><y><type>quantitative</type><field>Aid received (constant 2012 US$)</field></y>
7767.png,<mark>bar</mark><x><type>quantitative</type><field>Natural gas rent(as % of GDP)</field></x><y><type>nominal</type><field>Country</field></y>
7768.png,<mark>bar</mark><x><type>quantitative</type><field>Claims(annual growth as % of broad money)</field></x><y><type>quantitative</type><field>Years</field></y>
7769.png,<mark>bar</mark><x><type>nominal</type><field>Sex</field></x><y><type>quantitative</type><field> % of children under 5</field></y>
7770.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Emissions(metric tons per capita)</field></y>
7771.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Workers(% of females employed)</field></y>
7772.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Payments(% of exports of goods services and primary income)</field></y>
7773.png,<mark>bar</mark><x><type>quantitative</type><field>Unemployed males(% of male labor force ages 15-24)</field></x><y><type>nominal</type><field>Country</field></y>
7774.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Balance of Payment (as % of service exports)</field></y>
7775.png,<mark>bar</mark><x><type>quantitative</type><field>Domestic credit (% of GDP)</field></x><y><type>quantitative</type><field>Years</field></y>
7776.png,<mark>bar</mark><x><type>quantitative</type><field>Prive value of exports (constant LCU)</field></x><y><type>nominal</type><field>Country</field></y>
7777.png,<mark>bar</mark><x><type>quantitative</type><field>Number of tax payers</field></x><y><type>nominal</type><field>Country</field></y>
7778.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Unemployed females (as % of female labor force ages 15-24)</field></y>
7779.png,<mark>bar</mark><x><type>nominal</type><field>Items</field></x><y><type>quantitative</type><field>Amount spent (in US$)</field></y>
7780.png,<mark>bar</mark><x><type>quantitative</type><field>Amount of goods traded (in US$)</field></x><y><type>nominal</type><field>Country</field></y>
7781.png,<mark>bar</mark><x><type>quantitative</type><field>% of firms</field></x><y><type>nominal</type><field>Country</field></y>
7782.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Rating (1=low 6=high)</field></y>
7783.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Unemployed total(% of total labor force ages 15-24)</field></y>
7784.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Part-time male workers(% of males employed)</field></y>
7785.png,<mark>bar</mark><x><type>quantitative</type><field>Value added (constant 2005 US$)</field></x><y><type>quantitative</type><field>Years</field></y>
7786.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Debt(current US$)</field></y>
7787.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Active population (% of total population)</field></y>
7788.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>GDP(constant 2005 US)</field></y>
7789.png,<mark>bar</mark><x><type>nominal</type><field>Donors of DAC</field></x><y><type>quantitative</type><field>Aid flow (current US$)</field></y>
7790.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Value added (constant Local Currency Unit)</field></y>
7791.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Part-time male workers(% of males employed)</field></y>
7792.png,<mark>bar</mark><x><type>quantitative</type><field>Employment to population ratio(%)</field></x><y><type>quantitative</type><field>Year</field></y>
7793.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Children(% of under-5 population)</field></y>
7794.png,<mark>bar</mark><x><type>quantitative</type><field>% of children employment</field></x><y><type>quantitative</type><field>Year</field></y>
7795.png,<mark>bar</mark><x><type>quantitative</type><field>Amount (in current US$)</field></x><y><type>quantitative</type><field>Years</field></y>
7796.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Vulnerable male employment (% of total male employment)</field></y>
7797.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Aid flow from DAC donars (current US$)</field></y>
7798.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Expenses (% of total expenses)</field></y>
7799.png,<mark>bar</mark><x><type>quantitative</type><field>Expenditure(as % of GDP)</field></x><y><type>nominal</type><field>Country</field></y>
7800.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>% of children under 5 receiving oral rehydration</field></y>
7801.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Population(% of cohort)</field></y>
7802.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Amount (in current US$)</field></y>
7803.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Amount(%)</field></y>
7804.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Expenditure(% of government expenditure on education)</field></y>
7805.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Amount (in US$)</field></y>
7806.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Trade (in US$)</field></y>
7807.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Balance of Payment (as % of service exports)</field></y>
7808.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Electricity production(% of total)</field></y>
7809.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Number of servers(per 1 million people)</field></y>
7810.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Mortality rate(per 1000 live births)</field></y>
7811.png,<mark>bar</mark><x><type>quantitative</type><field>Net enrolment rate(%)</field></x><y><type>quantitative</type><field>Year</field></y>
7812.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Life expectancy(years)</field></y>
7813.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Time spent(% of senior management time)</field></y>
7814.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>% of firms</field></y>
7815.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Aid flow (current US$)</field></y>
7816.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Female Labor Force(as % of total labor force)</field></y>
7817.png,<mark>bar</mark><x><type>quantitative</type><field>Completion rate(% of total enrollments)</field></x><y><type>quantitative</type><field>Years</field></y>
7818.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Balance of Payment (as % of service imports)</field></y>
7819.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Insurance services (% of commercial service imports)</field></y>
7820.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Rate(per 1000 people)</field></y>
7821.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Earnings(current US$)</field></y>
7822.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Trained Teachers (% of total teachers)</field></y>
7823.png,<mark>bar</mark><x><type>quantitative</type><field>Total Trade (in local currency)</field></x><y><type>quantitative</type><field>Year</field></y>
7824.png,<mark>bar</mark><x><type>quantitative</type><field>Population(%)</field></x><y><type>nominal</type><field>Country</field></y>
7825.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Percentage of repeaters (%)</field></y>
7826.png,<mark>bar</mark><x><type>quantitative</type><field>Earning from trade(constant 2005 US)</field></x><y><type>nominal</type><field>Country</field></y>
7827.png,<mark>bar</mark><x><type>quantitative</type><field>Aid flow (current US$)</field></x><y><type>quantitative</type><field>Year</field></y>
7828.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Aid flow (current US$)</field></y>
7829.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Amount spent (in $)</field></y>
7830.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Income from abroad</field></y>
7831.png,<mark>bar</mark><x><type>quantitative</type><field>Total Labor Force (in %)</field></x><y><type>nominal</type><field>Country</field></y>
7832.png,<mark>bar</mark><x><type>quantitative</type><field>Balance</field></x><y><type>nominal</type><field>Currency</field></y>
7833.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Amount of energy used(kg of oil equivalent per capita)</field></y>
7834.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Mineral Rent(as % of GDP)</field></y>
7835.png,<mark>bar</mark><x><type>quantitative</type><field>Access to resources (% of population)</field></x><y><type>quantitative</type><field>Year</field></y>
7836.png,<mark>bar</mark><x><type>quantitative</type><field>Rating (1=extremely inefficient to 7=extremely efficient)</field></x><y><type>quantitative</type><field>Year</field></y>
7837.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Earning(current US$)</field></y>
7838.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Proportion of dependents per 100 working-age population</field></y>
7839.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Expenses (in $)</field></y>
7840.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Earning(%)</field></y>
7841.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Expenses (in $)</field></y>
7842.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Number of documents required</field></y>
7843.png,<mark>bar</mark><x><type>quantitative</type><field>Emissions(kt)</field></x><y><type>nominal</type><field>Country</field></y>
7844.png,<mark>bar</mark><x><type>nominal</type><field>Resource type</field></x><y><type>quantitative</type><field>Rent(as % of GDP)</field></y>
7845.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Cost (current US$)</field></y>
7846.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Stocks(% of exports of goods services and primary income)</field></y>
7847.png,<mark>bar</mark><x><type>quantitative</type><field>Cost (as % of GNI)</field></x><y><type>quantitative</type><field>Years</field></y>
7848.png,<mark>bar</mark><x><type>nominal</type><field>Goods imported</field></x><y><type>quantitative</type><field>Amount of imports(as % of merchandise imports)</field></y>
7849.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Expenditure(as % of GDP)</field></y>
7850.png,<mark>bar</mark><x><type>quantitative</type><field>Employment (as % of total employment)</field></x><y><type>quantitative</type><field>Years</field></y>
7851.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Proportion of dependents per 100 working-age population</field></y>
7852.png,<mark>bar</mark><x><type>quantitative</type><field>Imports(as % of merchandise exports)</field></x><y><type>nominal</type><field>Country</field></y>
7853.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Earning(%)</field></y>
7854.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Mortality Rate(per 1000 female or male adults)</field></y>
7855.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Number (per 1000 people)</field></y>
7856.png,<mark>bar</mark><x><type>nominal</type><field>Merchandise Trading</field></x><y><type>quantitative</type><field>Trade with economies of Sub-Saharan Africa(%)</field></y>
7857.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Expenditure (as % of GNI)</field></y>
7858.png,<mark>bar</mark><x><type>quantitative</type><field>% of firms</field></x><y><type>quantitative</type><field>Year</field></y>
7859.png,<mark>bar</mark><x><type>quantitative</type><field>Unemployed females (as % of female labor force)</field></x><y><type>nominal</type><field>Country</field></y>
7860.png,<mark>bar</mark><x><type>quantitative</type><field>Number of servers(per 1 million people)</field></x><y><type>nominal</type><field>Country</field></y>
7861.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>LPI(1=low to 5=high)</field></y>
7862.png,<mark>bar</mark><x><type>quantitative</type><field>% of firms</field></x><y><type>nominal</type><field>Firms</field></y>
7863.png,<mark>bar</mark><x><type>nominal</type><field>Items</field></x><y><type>quantitative</type><field>Amount spent (in US$)</field></y>
7864.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Insurance services (% of service imports)</field></y>
7865.png,<mark>bar</mark><x><type>quantitative</type><field>Taxes (in $)</field></x><y><type>quantitative</type><field>Years</field></y>
7866.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Rating (1=low 6=high)</field></y>
7867.png,<mark>bar</mark><x><type>quantitative</type><field>Number of children</field></x><y><type>quantitative</type><field>Years</field></y>
7868.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>% of female youth population</field></y>
7869.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Cost(current US$)</field></y>
7870.png,<mark>bar</mark><x><type>quantitative</type><field>% of adult population</field></x><y><type>nominal</type><field>Country</field></y>
7871.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Population(%)</field></y>
7872.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Personal remittance (current US$)</field></y>
7873.png,<mark>bar</mark><x><type>quantitative</type><field>Number of passengers carried</field></x><y><type>quantitative</type><field>Years</field></y>
7874.png,<mark>bar</mark><x><type>quantitative</type><field>Transition rate(%)</field></x><y><type>nominal</type><field>Country</field></y>
7875.png,<mark>bar</mark><x><type>quantitative</type><field>Balance of Payment (as % of service imports)</field></x><y><type>nominal</type><field>Country</field></y>
7876.png,<mark>bar</mark><x><type>quantitative</type><field>CO2 emissions (% of total fuel combustion)</field></x><y><type>quantitative</type><field>Year</field></y>
7877.png,<mark>bar</mark><x><type>quantitative</type><field>Prevalence of health issues(% of children under 5)</field></x><y><type>nominal</type><field>Weight Category</field></y>
7878.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Grants(current US$)</field></y>
7879.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>% of female youth population</field></y>
7880.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Emissions (1000 metric ton of CO2 equivalent)</field></y>
7881.png,<mark>bar</mark><x><type>quantitative</type><field>Investment (in US$)</field></x><y><type>nominal</type><field>Country</field></y>
7882.png,<mark>bar</mark><x><type>quantitative</type><field>Teachers female (%)</field></x><y><type>quantitative</type><field>Years</field></y>
7883.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Total reserves (current US$)</field></y>
7884.png,<mark>bar</mark><x><type>quantitative</type><field>Amount (in current US$)</field></x><y><type>nominal</type><field>Country</field></y>
7885.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Cost(current US$)</field></y>
7886.png,<mark>bar</mark><x><type>quantitative</type><field>Amount of imports(as % of merchandise imports)</field></x><y><type>nominal</type><field>Country</field></y>
7887.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Mineral Rent(as % of GDP)</field></y>
7888.png,<mark>bar</mark><x><type>quantitative</type><field>Value (current US$)</field></x><y><type>quantitative</type><field>Years</field></y>
7889.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Total reserves (current US$)</field></y>
7890.png,<mark>bar</mark><x><type>nominal</type><field>Type of registration</field></x><y><type>quantitative</type><field>Number of days</field></y>
7891.png,<mark>bar</mark><x><type>nominal</type><field>Death/Birth rate</field></x><y><type>quantitative</type><field>Rate(per 1000 people)</field></y>
7892.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Tax (as % of commercial profit)</field></y>
7893.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Employers (% of employed population)</field></y>
7894.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Births attended by skilled health staff (% of total births)</field></y>
7895.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Tax (as % of commercial profit)</field></y>
7896.png,<mark>bar</mark><x><type>quantitative</type><field>Trade with economies within region(%)</field></x><y><type>nominal</type><field>Country</field></y>
7897.png,<mark>bar</mark><x><type>quantitative</type><field>Rating(1=low to 5=high)</field></x><y><type>quantitative</type><field>Years</field></y>
7898.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Intensity (kg per kg of oil equivalent energy use)</field></y>
7899.png,<mark>bar</mark><x><type>quantitative</type><field>Amount exported (in US$)</field></x><y><type>nominal</type><field>Country</field></y>
7900.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Female students (as % of total students)</field></y>
7901.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>% of GDP</field></y>
7902.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Electricity production(% of total)</field></y>
7903.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Emissions(kt)</field></y>
7904.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>PPP conversion factor (LCU per international $)</field></y>
7905.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>% of GDP</field></y>
7906.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Volume(million ton-km)</field></y>
7907.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Value added (constant Local Currency Unit)</field></y>
7908.png,<mark>bar</mark><x><type>quantitative</type><field>Unemployment (% of male unemployment)</field></x><y><type>nominal</type><field>Country</field></y>
7909.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>% of economically active children</field></y>
7910.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Revenue generated (as % of GDP)</field></y>
7911.png,<mark>bar</mark><x><type>quantitative</type><field>Payments (BoP current US$)</field></x><y><type>quantitative</type><field>Years</field></y>
7912.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Losses(% of output)</field></y>
7913.png,<mark>bar</mark><x><type>quantitative</type><field>Aid received (constant 2012 US$)</field></x><y><type>nominal</type><field>Type of aid received</field></y>
7914.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Information index(0=low to 8=high)</field></y>
7915.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Labor Force (in %)</field></y>
7916.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Rating (1=extremely inefficient to 7=extremely efficient)</field></y>
7917.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Teachers female (%)</field></y>
7918.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Rating (1=low 6=high)</field></y>
7919.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Domestic credit (% of GDP)</field></y>
7920.png,<mark>bar</mark><x><type>quantitative</type><field>Population in poverty (% of urban population)</field></x><y><type>nominal</type><field>Country</field></y>
7921.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Elevated land area (as % of total land area)</field></y>
7922.png,<mark>bar</mark><x><type>quantitative</type><field>Amount of imports(as % of merchandise imports)</field></x><y><type>nominal</type><field>Country</field></y>
7923.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Employment (as % of female employment)</field></y>
7924.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Income share held (as % of total income)</field></y>
7925.png,<mark>bar</mark><x><type>quantitative</type><field>Value added (current Local Currency Unit)</field></x><y><type>nominal</type><field>Country</field></y>
7926.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Amount spent (in $)</field></y>
7927.png,<mark>bar</mark><x><type>quantitative</type><field>Tax (as % of total tax revenue)</field></x><y><type>quantitative</type><field>Years</field></y>
7928.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Under 5 mortality rate (per 1000 live births)</field></y>
7929.png,<mark>bar</mark><x><type>quantitative</type><field>Total Labor Force (in %)</field></x><y><type>quantitative</type><field>Years</field></y>
7930.png,<mark>bar</mark><x><type>quantitative</type><field>Access to electricity (% of population)</field></x><y><type>quantitative</type><field>Year</field></y>
7931.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Investment (in US$)</field></y>
7932.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Unemployment (% of female unemployment)</field></y>
7933.png,<mark>bar</mark><x><type>nominal</type><field>Types of services</field></x><y><type>quantitative</type><field>% of rural population</field></y>
7934.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Employers (% of employed population)</field></y>
7935.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Primary completion rate (% of total enrollments)</field></y>
7936.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Debt(current US$)</field></y>
7937.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Balance of Payment (as % of commercial service exports)</field></y>
7938.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Grants(current US$)</field></y>
7939.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Emission (in thousand metric tons of CO2 equivalent)</field></y>
7940.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Amount (in current US$)</field></y>
7941.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Value added (% of GDP)</field></y>
7942.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Economic output (BoP current US$)</field></y>
7943.png,<mark>bar</mark><x><type>quantitative</type><field>Agriculture value added per worker (constant 2005 US$)</field></x><y><type>nominal</type><field>Country</field></y>
7944.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Total Labor Force (in %)</field></y>
